threshold,accuracy,precision,recall,f1,roc_auc,average_precision,true_negatives,false_positives,false_negatives,true_positives,false_positive_ratio,false_negative_ratio,strategy_name,split_name
0.5,0.9788,0.6545039908779932,0.7166042446941323,0.6841477949940405,0.8579883228942456,0.6872664185983113,23896,303,227,574,0.34549600912200684,0.2833957553058677,federated_performance_weighted_model,bank_2_valid
0.55,0.98112,0.7013463892288861,0.7153558052434457,0.7082818294190358,0.8579883228942456,0.6872664185983113,23955,244,228,573,0.29865361077111385,0.2846441947565543,federated_performance_weighted_model,bank_2_valid
0.6,0.98272,0.7450199203187251,0.700374531835206,0.722007722007722,0.8579883228942456,0.6872664185983113,24007,192,240,561,0.2549800796812749,0.299625468164794,federated_performance_weighted_model,bank_2_valid
0.65,0.98372,0.7855072463768116,0.6766541822721598,0.7270288397048961,0.8579883228942456,0.6872664185983113,24051,148,259,542,0.2144927536231884,0.3233458177278402,federated_performance_weighted_model,bank_2_valid
0.7,0.9836,0.8330494037478705,0.6104868913857678,0.7046109510086456,0.8579883228942456,0.6872664185983113,24101,98,312,489,0.16695059625212946,0.3895131086142322,federated_performance_weighted_model,bank_2_valid
0.75,0.9824,0.8932461873638344,0.5118601747815231,0.6507936507936508,0.8579883228942456,0.6872664185983113,24150,49,391,410,0.10675381263616558,0.48813982521847693,federated_performance_weighted_model,bank_2_valid
0.8,0.98008,0.9522388059701492,0.3982521847690387,0.5616197183098591,0.8579883228942456,0.6872664185983113,24183,16,482,319,0.04776119402985075,0.6017478152309613,federated_performance_weighted_model,bank_2_valid
0.85,0.97668,0.9698275862068966,0.2808988764044944,0.4356243949661181,0.8579883228942456,0.6872664185983113,24192,7,576,225,0.03017241379310345,0.7191011235955056,federated_performance_weighted_model,bank_2_valid
0.9,0.97468,0.9772727272727273,0.21473158551810237,0.35209825997952915,0.8579883228942456,0.6872664185983113,24195,4,629,172,0.022727272727272728,0.7852684144818977,federated_performance_weighted_model,bank_2_valid
0.1,0.058078838423231534,0.04113550278988311,0.9945839487936977,0.0790034612902595,0.8694097133373713,0.5571874679220882,884,47086,11,2020,0.9588644972101169,0.0054160512063023145,federated_performance_weighted_model,central_valid
0.15,0.30963380732385354,0.05235890652557319,0.9354997538158543,0.09916751480988543,0.8694097133373713,0.5571874679220882,13582,34388,131,1900,0.9476410934744268,0.06450024618414574,federated_performance_weighted_model,central_valid
0.2,0.6458070838583229,0.09081893627016024,0.8567208271787297,0.16422840962718263,0.8694097133373713,0.5571874679220882,30551,17419,291,1740,0.9091810637298398,0.1432791728212703,federated_performance_weighted_model,central_valid
0.25,0.7827043459130817,0.1366403422178348,0.8178237321516494,0.23415803200112778,0.8694097133373713,0.5571874679220882,37475,10495,370,1661,0.8633596577821652,0.18217626784835056,federated_performance_weighted_model,central_valid
0.3,0.8592628147437051,0.19490492442710872,0.7872968980797637,0.312457254518808,0.8694097133373713,0.5571874679220882,41365,6605,432,1599,0.8050950755728913,0.21270310192023634,federated_performance_weighted_model,central_valid
0.35,0.9092018159636808,0.2753000179115171,0.7567700640078779,0.4037299711058576,0.8694097133373713,0.5571874679220882,43924,4046,494,1537,0.7246999820884829,0.24322993599212211,federated_performance_weighted_model,central_valid
0.4,0.9335613287734246,0.3471465782618991,0.7218119153126539,0.46881995522865366,0.8694097133373713,0.5571874679220882,45213,2757,565,1466,0.6528534217381009,0.2781880846873461,federated_performance_weighted_model,central_valid
0.45,0.9460010799784004,0.4038516815176775,0.6917774495322502,0.5099818511796733,0.8694097133373713,0.5571874679220882,45896,2074,626,1405,0.5961483184823225,0.3082225504677499,federated_performance_weighted_model,central_valid
0.5,0.9520809583808324,0.4384900572969329,0.6405711472181191,0.5206082432973189,0.8694097133373713,0.5571874679220882,46304,1666,730,1301,0.5615099427030671,0.35942885278188086,federated_performance_weighted_model,central_valid
0.55,0.9558808823823524,0.4657534246575342,0.585918266863614,0.5189707806367204,0.8694097133373713,0.5571874679220882,46605,1365,841,1190,0.5342465753424658,0.414081733136386,federated_performance_weighted_model,central_valid
0.6,0.9601007979840404,0.5082872928176796,0.5435745937961596,0.5253390435403283,0.8694097133373713,0.5571874679220882,46902,1068,927,1104,0.49171270718232046,0.4564254062038405,federated_performance_weighted_model,central_valid
0.65,0.9641207175856483,0.5655783065855008,0.5032003938946332,0.532569046378322,0.8694097133373713,0.5571874679220882,47185,785,1009,1022,0.43442169341449915,0.49679960610536683,federated_performance_weighted_model,central_valid
0.7,0.9665406691866163,0.6372699386503068,0.4091580502215657,0.49835082458770613,0.8694097133373713,0.5571874679220882,47497,473,1200,831,0.36273006134969327,0.5908419497784343,federated_performance_weighted_model,central_valid
0.75,0.9688006239875202,0.7649043869516311,0.3348104382077794,0.4657534246575342,0.8694097133373713,0.5571874679220882,47761,209,1351,680,0.23509561304836896,0.6651895617922206,federated_performance_weighted_model,central_valid
0.8,0.9685206295874083,0.8973913043478261,0.25406203840472674,0.39600920951650037,0.8694097133373713,0.5571874679220882,47911,59,1515,516,0.10260869565217391,0.7459379615952733,federated_performance_weighted_model,central_valid
0.85,0.9667606647867043,0.964735516372796,0.18857705563761692,0.3154859967051071,0.8694097133373713,0.5571874679220882,47956,14,1648,383,0.03526448362720403,0.811422944362383,federated_performance_weighted_model,central_valid
0.9,0.9652806943861123,0.9836065573770492,0.14771048744460857,0.2568493150684932,0.8694097133373713,0.5571874679220882,47965,5,1731,300,0.01639344262295082,0.8522895125553914,federated_performance_weighted_model,central_valid
0.1,0.10131594736210552,0.0514488468361916,0.9902439024390244,0.09781561194988757,0.8694323855021816,0.6003690094481653,1315,22456,12,1218,0.9485511531638084,0.00975609756097561,central_logistic_baseline,bank_1_valid
0.15,0.2219111235550578,0.057629751905617324,0.9650406504065041,0.10876437439868053,0.8694323855021816,0.6003690094481653,4361,19410,43,1187,0.9423702480943826,0.034959349593495934,central_logistic_baseline,bank_1_valid
0.2,0.34666613335466584,0.06662458395500975,0.9439024390243902,0.1244639794168096,0.8694323855021816,0.6003690094481653,7506,16265,69,1161,0.9333754160449902,0.05609756097560976,central_logistic_baseline,bank_1_valid
0.25,0.45070197192112316,0.07694389930297084,0.9243902439024391,0.1420628475042169,0.8694323855021816,0.6003690094481653,10131,13640,93,1137,0.9230561006970291,0.07560975609756097,central_logistic_baseline,bank_1_valid
0.3,0.5520979160833567,0.09080459770114943,0.8991869918699187,0.16495152870991797,0.8694323855021816,0.6003690094481653,12697,11074,124,1106,0.9091954022988505,0.1008130081300813,central_logistic_baseline,bank_1_valid
0.35,0.6474541018359266,0.10995679901254886,0.8691056910569106,0.1952154857560263,0.8694323855021816,0.6003690094481653,15118,8653,161,1069,0.8900432009874512,0.13089430894308943,central_logistic_baseline,bank_1_valid
0.4,0.71773129074837,0.13106242877041915,0.8414634146341463,0.22679960556590337,0.8694323855021816,0.6003690094481653,16909,6862,195,1035,0.8689375712295808,0.15853658536585366,central_logistic_baseline,bank_1_valid
0.45,0.7751289948402064,0.15579937304075236,0.808130081300813,0.2612352168199737,0.8694323855021816,0.6003690094481653,18385,5386,236,994,0.8442006269592477,0.191869918699187,central_logistic_baseline,bank_1_valid
0.5,0.8200471981120755,0.1839102688068072,0.7731707317073171,0.2971410717075457,0.8694323855021816,0.6003690094481653,19551,4220,279,951,0.8160897311931928,0.22682926829268293,central_logistic_baseline,bank_1_valid
0.55,0.8567257309707612,0.21717171717171718,0.7341463414634146,0.3351893095768374,0.8694323855021816,0.6003690094481653,20516,3255,327,903,0.7828282828282829,0.2658536585365854,central_logistic_baseline,bank_1_valid
0.6,0.8885244590216391,0.26170798898071623,0.6951219512195121,0.3802535023348899,0.8694323855021816,0.6003690094481653,21359,2412,375,855,0.7382920110192838,0.3048780487804878,central_logistic_baseline,bank_1_valid
0.65,0.9144834206631735,0.3211189913317573,0.6626016260162602,0.4325902335456476,0.8694323855021816,0.6003690094481653,22048,1723,415,815,0.6788810086682427,0.33739837398373984,central_logistic_baseline,bank_1_valid
0.7,0.9342826286948522,0.3939393939393939,0.6235772357723577,0.4828454516839786,0.8694323855021816,0.6003690094481653,22591,1180,463,767,0.6060606060606061,0.37642276422764226,central_logistic_baseline,bank_1_valid
0.75,0.9466021359145634,0.46570868713259306,0.5796747967479675,0.5164795363998551,0.8694323855021816,0.6003690094481653,22953,818,517,713,0.5342913128674069,0.42032520325203254,central_logistic_baseline,bank_1_valid
0.8,0.9565217391304348,0.5613733905579399,0.5317073170731708,0.5461377870563674,0.8694323855021816,0.6003690094481653,23260,511,576,654,0.4386266094420601,0.4682926829268293,central_logistic_baseline,bank_1_valid
0.85,0.9633214671413144,0.6748603351955307,0.49105691056910566,0.5684705882352942,0.8694323855021816,0.6003690094481653,23480,291,626,604,0.32513966480446926,0.5089430894308943,central_logistic_baseline,bank_1_valid
0.9,0.967601295948162,0.8162650602409639,0.44065040650406506,0.5723336853220697,0.8694323855021816,0.6003690094481653,23649,122,688,542,0.18373493975903615,0.5593495934959349,central_logistic_baseline,bank_1_valid
0.1,0.11992,0.034269144589429285,0.9737827715355806,0.06620830150241915,0.8614631004603475,0.6329653155702444,2218,21981,21,780,0.9657308554105707,0.026217228464419477,central_logistic_baseline,bank_2_valid
0.15,0.41316,0.047264655960308134,0.9038701622971286,0.08983187542651529,0.8614631004603475,0.6329653155702444,9605,14594,77,724,0.9527353440396918,0.09612983770287141,central_logistic_baseline,bank_2_valid
0.2,0.54712,0.05812683746325074,0.8639200998751561,0.10892491736187628,0.8614631004603475,0.6329653155702444,12986,11213,109,692,0.9418731625367492,0.13607990012484394,central_logistic_baseline,bank_2_valid
0.25,0.6534,0.07186411149825785,0.8239700374531835,0.13219829744616926,0.8614631004603475,0.6329653155702444,15675,8524,141,660,0.9281358885017421,0.1760299625468165,central_logistic_baseline,bank_2_valid
0.3,0.78272,0.1060064658839544,0.7777777777777778,0.18658280922431866,0.8614631004603475,0.6329653155702444,18945,5254,178,623,0.8939935341160457,0.2222222222222222,central_logistic_baseline,bank_2_valid
0.35,0.864,0.15811628518810839,0.7503121098626716,0.26119078661451545,0.8614631004603475,0.6329653155702444,20999,3200,200,601,0.8418837148118916,0.24968789013732834,central_logistic_baseline,bank_2_valid
0.4,0.89928,0.2038634011728182,0.7378277153558053,0.31945945945945947,0.8614631004603475,0.6329653155702444,21891,2308,210,591,0.7961365988271818,0.26217228464419473,central_logistic_baseline,bank_2_valid
0.45,0.91712,0.24008179959100204,0.7328339575530587,0.3616759088108441,0.8614631004603475,0.6329653155702444,22341,1858,214,587,0.7599182004089979,0.2671660424469413,central_logistic_baseline,bank_2_valid
0.5,0.93412,0.2887112887112887,0.7215980024968789,0.4124152693542633,0.8614631004603475,0.6329653155702444,22775,1424,223,578,0.7112887112887113,0.2784019975031211,central_logistic_baseline,bank_2_valid
0.55,0.94964,0.35561160151324084,0.704119850187266,0.47255969836614997,0.8614631004603475,0.6329653155702444,23177,1022,237,564,0.6443883984867591,0.2958801498127341,central_logistic_baseline,bank_2_valid
0.6,0.9606,0.4273301737756714,0.6754057428214731,0.5234639574262215,0.8614631004603475,0.6329653155702444,23474,725,260,541,0.5726698262243286,0.32459425717852686,central_logistic_baseline,bank_2_valid
0.65,0.96776,0.49758919961427195,0.6441947565543071,0.5614798694232862,0.8614631004603475,0.6329653155702444,23678,521,285,516,0.502410800385728,0.35580524344569286,central_logistic_baseline,bank_2_valid
0.7,0.97184,0.5555555555555556,0.6054931335830213,0.5794504181600956,0.8614631004603475,0.6329653155702444,23811,388,316,485,0.4444444444444444,0.3945068664169788,central_logistic_baseline,bank_2_valid
0.75,0.9746,0.6106666666666667,0.5717852684144819,0.5905867182462927,0.8614631004603475,0.6329653155702444,23907,292,343,458,0.3893333333333333,0.4282147315855181,central_logistic_baseline,bank_2_valid
0.8,0.97736,0.6904376012965965,0.5318352059925093,0.6008462623413258,0.8614631004603475,0.6329653155702444,24008,191,375,426,0.3095623987034036,0.4681647940074906,central_logistic_baseline,bank_2_valid
0.85,0.97932,0.7795275590551181,0.4943820224719101,0.6050420168067226,0.8614631004603475,0.6329653155702444,24087,112,405,396,0.2204724409448819,0.5056179775280899,central_logistic_baseline,bank_2_valid
0.9,0.98096,0.8735632183908046,0.47440699126092384,0.6148867313915858,0.8614631004603475,0.6329653155702444,24144,55,421,380,0.12643678160919541,0.5255930087390761,central_logistic_baseline,bank_2_valid
0.1,0.11061778764424711,0.04302788844621514,0.983751846381093,0.08244955226344242,0.8714861382981136,0.6134548407292937,3533,44437,33,1998,0.9569721115537848,0.01624815361890694,central_logistic_baseline,central_valid
0.15,0.31753364932701345,0.053208965613253514,0.9409158050221565,0.10072207874347758,0.8714861382981136,0.6134548407292937,13966,34004,120,1911,0.9467910343867465,0.059084194977843424,central_logistic_baseline,central_valid
0.2,0.4468910621787564,0.06317547986771675,0.9123584441161989,0.11816848415279638,0.8714861382981136,0.6134548407292937,20492,27478,178,1853,0.9368245201322832,0.08764155588380108,central_logistic_baseline,central_valid
0.25,0.5520489590208196,0.07499686991360961,0.8847858197932054,0.13827331486611266,0.8714861382981136,0.6134548407292937,25806,22164,234,1797,0.9250031300863903,0.11521418020679468,central_logistic_baseline,central_valid
0.3,0.6674066518669627,0.09575233981281497,0.8513047759724274,0.17214257268020708,0.8714861382981136,0.6134548407292937,31642,16328,302,1729,0.904247660187185,0.14869522402757263,central_logistic_baseline,central_valid
0.35,0.75572488550229,0.123493307697996,0.8222550467749877,0.21473575929021474,0.8714861382981136,0.6134548407292937,36117,11853,361,1670,0.876506692302004,0.1777449532250123,central_logistic_baseline,central_valid
0.4,0.8085038299234015,0.15061133753241943,0.8005908419497785,0.253527714976222,0.8714861382981136,0.6134548407292937,38800,9170,405,1626,0.8493886624675806,0.19940915805022155,central_logistic_baseline,central_valid
0.45,0.8461230775384493,0.17915014164305948,0.7784342688330872,0.2912675018422992,0.8714861382981136,0.6134548407292937,40726,7244,450,1581,0.8208498583569405,0.22156573116691286,central_logistic_baseline,central_valid
0.5,0.877082458350833,0.21316046284678655,0.7528311176760216,0.3322468491960017,0.8714861382981136,0.6134548407292937,42326,5644,502,1529,0.7868395371532134,0.24716888232397832,central_logistic_baseline,central_valid
0.55,0.9031819363612728,0.2553969359331476,0.7223042836041359,0.37736334405144695,0.8714861382981136,0.6134548407292937,43693,4277,564,1467,0.7446030640668524,0.2776957163958641,central_logistic_baseline,central_valid
0.6,0.9245615087698246,0.30796382086918156,0.6873461349089118,0.4253503960999391,0.8714861382981136,0.6134548407292937,44833,3137,635,1396,0.6920361791308185,0.3126538650910881,central_logistic_baseline,central_valid
0.65,0.9411211775764484,0.3723076923076923,0.65534219596258,0.474848376739208,0.8714861382981136,0.6134548407292937,45726,2244,700,1331,0.6276923076923077,0.34465780403741997,central_logistic_baseline,central_valid
0.7,0.9530609387812243,0.44397163120567373,0.6164451009354998,0.5161822304679448,0.8714861382981136,0.6134548407292937,46402,1568,779,1252,0.5560283687943263,0.38355489906450024,central_logistic_baseline,central_valid
0.75,0.9606007879842403,0.5133713283647523,0.5765632693254554,0.5431354359925789,0.8714861382981136,0.6134548407292937,46860,1110,860,1171,0.4866286716352477,0.42343673067454457,central_logistic_baseline,central_valid
0.8,0.9669406611867762,0.6060606060606061,0.5317577548005908,0.5664830841856806,0.8714861382981136,0.6134548407292937,47268,702,951,1080,0.3939393939393939,0.46824224519940916,central_logistic_baseline,central_valid
0.85,0.9713205735885282,0.7127583749109052,0.49236829148202854,0.5824111822947,0.8714861382981136,0.6134548407292937,47567,403,1031,1000,0.2872416250890948,0.5076317085179715,central_logistic_baseline,central_valid
0.9,0.9742805143897122,0.8389444949954504,0.45396356474643035,0.5891373801916933,0.8714861382981136,0.6134548407292937,47793,177,1109,922,0.1610555050045496,0.5460364352535697,central_logistic_baseline,central_valid
0.1,0.060597576096956124,0.04965600971266693,0.9975609756097561,0.09460292983808789,0.8960430879602221,0.780059453375902,288,23483,3,1227,0.9503439902873331,0.0024390243902439024,central_hist_gradient_boosting_model,bank_1_valid
0.15,0.2249510019599216,0.05801549028204004,0.9682926829268292,0.109471942644423,0.8960430879602221,0.780059453375902,4433,19338,39,1191,0.94198450971796,0.03170731707317073,central_hist_gradient_boosting_model,bank_1_valid
0.2,0.5576176952921883,0.0915059840425532,0.8951219512195122,0.16603830493138289,0.8960430879602221,0.780059453375902,12840,10931,129,1101,0.9084940159574468,0.1048780487804878,central_hist_gradient_boosting_model,bank_1_valid
0.25,0.7310907563697452,0.138950966215328,0.859349593495935,0.23922145524499264,0.8960430879602221,0.780059453375902,17221,6550,173,1057,0.861049033784672,0.14065040650406505,central_hist_gradient_boosting_model,bank_1_valid
0.3,0.8140474381024759,0.1873056520943845,0.832520325203252,0.30580857100194114,0.8960430879602221,0.780059453375902,19328,4443,206,1024,0.8126943479056156,0.16747967479674797,central_hist_gradient_boosting_model,bank_1_valid
0.35,0.8612855485780568,0.23633364750235628,0.8154471544715447,0.36645962732919257,0.8960430879602221,0.780059453375902,20530,3241,227,1003,0.7636663524976437,0.18455284552845527,central_hist_gradient_boosting_model,bank_1_valid
0.4,0.8961241550337986,0.29529799341120094,0.8016260162601626,0.43160428977894505,0.8960430879602221,0.780059453375902,21418,2353,244,986,0.704702006588799,0.1983739837398374,central_hist_gradient_boosting_model,bank_1_valid
0.45,0.9212431502739891,0.3619723571161748,0.7878048780487805,0.49603276170975175,0.8960430879602221,0.780059453375902,22063,1708,261,969,0.6380276428838252,0.2121951219512195,central_hist_gradient_boosting_model,bank_1_valid
0.5,0.9400423983040679,0.4382177308222324,0.775609756097561,0.5600234810683886,0.8960430879602221,0.780059453375902,22548,1223,276,954,0.5617822691777675,0.22439024390243903,central_hist_gradient_boosting_model,bank_1_valid
0.55,0.9552417903283869,0.5312324141812043,0.767479674796748,0.6278683072830064,0.8960430879602221,0.780059453375902,22938,833,286,944,0.46876758581879574,0.23252032520325203,central_hist_gradient_boosting_model,bank_1_valid
0.6,0.9647214111435543,0.6149273447820344,0.7569105691056911,0.6785714285714286,0.8960430879602221,0.780059453375902,23188,583,299,931,0.38507265521796563,0.24308943089430896,central_hist_gradient_boosting_model,bank_1_valid
0.65,0.9726810927562898,0.7141738449490994,0.7414634146341463,0.7275628240925409,0.8960430879602221,0.780059453375902,23406,365,318,912,0.28582615505090053,0.25853658536585367,central_hist_gradient_boosting_model,bank_1_valid
0.7,0.9774409023639055,0.7967914438502673,0.7268292682926829,0.7602040816326531,0.8960430879602221,0.780059453375902,23543,228,336,894,0.20320855614973263,0.2731707317073171,central_hist_gradient_boosting_model,bank_1_valid
0.75,0.9798808047678093,0.8546341463414634,0.7121951219512195,0.776940133037694,0.8960430879602221,0.780059453375902,23622,149,354,876,0.14536585365853658,0.28780487804878047,central_hist_gradient_boosting_model,bank_1_valid
0.8,0.9819207231710732,0.9138297872340425,0.6983739837398374,0.791705069124424,0.8960430879602221,0.780059453375902,23690,81,371,859,0.08617021276595745,0.3016260162601626,central_hist_gradient_boosting_model,bank_1_valid
0.85,0.9827606895724171,0.9544937428896473,0.6821138211382114,0.7956377430061641,0.8960430879602221,0.780059453375902,23731,40,391,839,0.04550625711035267,0.3178861788617886,central_hist_gradient_boosting_model,bank_1_valid
0.9,0.9820807167713291,0.9791666666666666,0.6495934959349593,0.7810361681329423,0.8960430879602221,0.780059453375902,23754,17,431,799,0.020833333333333332,0.35040650406504065,central_hist_gradient_boosting_model,bank_1_valid
0.1,0.06008,0.032618096454017545,0.9887640449438202,0.06315285862371421,0.856382283623218,0.7310452420388236,710,23489,9,792,0.9673819035459824,0.011235955056179775,central_hist_gradient_boosting_model,bank_2_valid
0.15,0.30364,0.040809555408095555,0.9213483146067416,0.07815726767275616,0.856382283623218,0.7310452420388236,6853,17346,63,738,0.9591904445919045,0.07865168539325842,central_hist_gradient_boosting_model,bank_2_valid
0.2,0.80656,0.11695462312511866,0.7690387016229713,0.2030323005932762,0.856382283623218,0.7310452420388236,19548,4651,185,616,0.8830453768748814,0.23096129837702872,central_hist_gradient_boosting_model,bank_2_valid
0.25,0.91952,0.24590851867394042,0.731585518102372,0.36809045226130654,0.856382283623218,0.7310452420388236,22402,1797,215,586,0.7540914813260596,0.26841448189762795,central_hist_gradient_boosting_model,bank_2_valid
0.3,0.94792,0.3488231744115872,0.7215980024968789,0.47030105777054515,0.856382283623218,0.7310452420388236,23120,1079,223,578,0.6511768255884128,0.2784019975031211,central_hist_gradient_boosting_model,bank_2_valid
0.35,0.95732,0.40620592383638926,0.7191011235955056,0.5191527715187021,0.856382283623218,0.7310452420388236,23357,842,225,576,0.5937940761636107,0.2808988764044944,central_hist_gradient_boosting_model,bank_2_valid
0.4,0.96468,0.4667207792207792,0.717852684144819,0.5656665027053616,0.856382283623218,0.7310452420388236,23542,657,226,575,0.5332792207792207,0.28214731585518105,central_hist_gradient_boosting_model,bank_2_valid
0.45,0.97136,0.5399811853245532,0.7166042446941323,0.6158798283261803,0.856382283623218,0.7310452420388236,23710,489,227,574,0.46001881467544686,0.2833957553058677,central_hist_gradient_boosting_model,bank_2_valid
0.5,0.97692,0.6217391304347826,0.714107365792759,0.6647298082510168,0.856382283623218,0.7310452420388236,23851,348,229,572,0.3782608695652174,0.2858926342072409,central_hist_gradient_boosting_model,bank_2_valid
0.55,0.98148,0.7101990049751243,0.7128589263420724,0.7115264797507788,0.856382283623218,0.7310452420388236,23966,233,230,571,0.2898009950248756,0.28714107365792757,central_hist_gradient_boosting_model,bank_2_valid
0.6,0.98496,0.7980364656381487,0.7103620474406991,0.7516512549537648,0.856382283623218,0.7310452420388236,24055,144,232,569,0.20196353436185133,0.28963795255930086,central_hist_gradient_boosting_model,bank_2_valid
0.65,0.98668,0.8492537313432836,0.7103620474406991,0.7736233854520734,0.856382283623218,0.7310452420388236,24098,101,232,569,0.15074626865671642,0.28963795255930086,central_hist_gradient_boosting_model,bank_2_valid
0.7,0.98756,0.8792569659442725,0.7091136079900124,0.7850725639253628,0.856382283623218,0.7310452420388236,24121,78,233,568,0.12074303405572756,0.2908863920099875,central_hist_gradient_boosting_model,bank_2_valid
0.75,0.98816,0.9014308426073132,0.7078651685393258,0.793006993006993,0.856382283623218,0.7310452420388236,24137,62,234,567,0.0985691573926868,0.29213483146067415,central_hist_gradient_boosting_model,bank_2_valid
0.8,0.98864,0.9272727272727272,0.700374531835206,0.7980085348506402,0.856382283623218,0.7310452420388236,24155,44,240,561,0.07272727272727272,0.299625468164794,central_hist_gradient_boosting_model,bank_2_valid
0.85,0.98932,0.9635416666666666,0.6928838951310862,0.8061002178649237,0.856382283623218,0.7310452420388236,24178,21,246,555,0.036458333333333336,0.30711610486891383,central_hist_gradient_boosting_model,bank_2_valid
0.9,0.9896,0.9856373429084381,0.6853932584269663,0.8085419734904271,0.856382283623218,0.7310452420388236,24191,8,252,549,0.01436265709156194,0.3146067415730337,central_hist_gradient_boosting_model,bank_2_valid
0.1,0.06033879322413552,0.04121165111959339,0.9940915805022157,0.07914233075928032,0.8821650389363038,0.7635273287576596,998,46972,12,2019,0.9587883488804066,0.005908419497784343,central_hist_gradient_boosting_model,central_valid
0.15,0.26429471410571787,0.049957268277523115,0.9497784342688331,0.09492175966932388,0.8821650389363038,0.7635273287576596,11286,36684,102,1929,0.9500427317224769,0.050221565731166914,central_hist_gradient_boosting_model,central_valid
0.2,0.6820863582728346,0.09925429215561593,0.8453963564746431,0.1776513191929643,0.8821650389363038,0.7635273287576596,32388,15582,314,1717,0.900745707844384,0.15460364352535697,central_hist_gradient_boosting_model,central_valid
0.25,0.8253034939301214,0.16446446446446447,0.8089611029049729,0.27335496214957156,0.8821650389363038,0.7635273287576596,39623,8347,388,1643,0.8355355355355355,0.19103889709502708,central_hist_gradient_boosting_model,central_valid
0.3,0.880982380352393,0.2248736664795059,0.7887740029542097,0.3499726925177499,0.8821650389363038,0.7635273287576596,42448,5522,429,1602,0.7751263335204941,0.21122599704579026,central_hist_gradient_boosting_model,central_valid
0.35,0.9093018139637207,0.27887672200635816,0.7774495322501231,0.41050305472507476,0.8821650389363038,0.7635273287576596,43887,4083,452,1579,0.7211232779936418,0.2225504677498769,central_hist_gradient_boosting_model,central_valid
0.4,0.9304013919721605,0.34150076569678406,0.7685869030034466,0.47288700393820055,0.8821650389363038,0.7635273287576596,44960,3010,470,1561,0.6584992343032159,0.23141309699655344,central_hist_gradient_boosting_model,central_valid
0.45,0.9463010739785205,0.41256684491978607,0.7597242737567701,0.5347426789118004,0.8821650389363038,0.7635273287576596,45773,2197,488,1543,0.5874331550802139,0.24027572624322993,central_hist_gradient_boosting_model,central_valid
0.5,0.9584808303833924,0.4927349047465289,0.7513540128015755,0.5951638065522621,0.8821650389363038,0.7635273287576596,46399,1571,505,1526,0.5072650952534711,0.24864598719842443,central_hist_gradient_boosting_model,central_valid
0.55,0.9683606327873443,0.5869817900038745,0.7459379615952733,0.6569817866435386,0.8821650389363038,0.7635273287576596,46904,1066,516,1515,0.41301820999612554,0.25406203840472674,central_hist_gradient_boosting_model,central_valid
0.6,0.9748405031899362,0.673551863493489,0.7385524372230429,0.7045561296383278,0.8821650389363038,0.7635273287576596,47243,727,531,1500,0.326448136506511,0.2614475627769572,central_hist_gradient_boosting_model,central_valid
0.65,0.9796804063918721,0.7606574216743708,0.7291974396848843,0.7445952740070387,0.8821650389363038,0.7635273287576596,47504,466,550,1481,0.23934257832562916,0.2708025603151157,central_hist_gradient_boosting_model,central_valid
0.7,0.9825003499930002,0.8269230769230769,0.7198424421467258,0.7696762305869965,0.8821650389363038,0.7635273287576596,47664,306,569,1462,0.17307692307692307,0.28015755785327423,central_hist_gradient_boosting_model,central_valid
0.75,0.9840203195936081,0.8724304715840387,0.7104874446085672,0.7831750339213026,0.8821650389363038,0.7635273287576596,47759,211,588,1443,0.1275695284159613,0.2895125553914328,central_hist_gradient_boosting_model,central_valid
0.8,0.9852802943941121,0.919093851132686,0.6991629739044806,0.7941834451901566,0.8821650389363038,0.7635273287576596,47845,125,611,1420,0.08090614886731391,0.30083702609551943,central_hist_gradient_boosting_model,central_valid
0.85,0.9860402791944161,0.9580756013745705,0.6863613983259478,0.7997705106138842,0.8821650389363038,0.7635273287576596,47909,61,637,1394,0.04192439862542955,0.31363860167405216,central_hist_gradient_boosting_model,central_valid
0.9,0.9858402831943361,0.9817916970138383,0.6637124569177745,0.7920094007050529,0.8821650389363038,0.7635273287576596,47945,25,683,1348,0.01820830298616169,0.3362875430822255,central_hist_gradient_boosting_model,central_valid
0.1,0.05167793288268469,0.04932034163358595,1.0,0.09400435629943826,0.897580385063032,0.7773452334079162,62,23709,0,1230,0.9506796583664141,0.0,tuned_hist_gradient_boosting_model,bank_1_valid
0.15,0.13235470581176753,0.052762720755376816,0.9813008130081301,0.1001410437235543,0.897580385063032,0.7773452334079162,2102,21669,23,1207,0.9472372792446232,0.01869918699186992,tuned_hist_gradient_boosting_model,bank_1_valid
0.2,0.48142074317027317,0.08050332451562164,0.9154471544715447,0.14799237694683579,0.897580385063032,0.7773452334079162,10910,12861,104,1126,0.9194966754843783,0.08455284552845528,tuned_hist_gradient_boosting_model,bank_1_valid
0.25,0.6842926282948683,0.12129134932363306,0.8674796747967479,0.2128253714969582,0.897580385063032,0.7773452334079162,16041,7730,163,1067,0.8787086506763669,0.13252032520325202,tuned_hist_gradient_boosting_model,bank_1_valid
0.3,0.7848086076556938,0.16672020558946354,0.8439024390243902,0.2784334763948498,0.897580385063032,0.7773452334079162,18583,5188,192,1038,0.8332797944105365,0.15609756097560976,tuned_hist_gradient_boosting_model,bank_1_valid
0.35,0.84340626374945,0.21417926335959123,0.8178861788617886,0.3394634722456555,0.897580385063032,0.7773452334079162,20080,3691,224,1006,0.7858207366404087,0.1821138211382114,tuned_hist_gradient_boosting_model,bank_1_valid
